Task,Prompt,Expected Output,Model Output,Correct
maet,"For the given question: Which remote service is commonly monitored for abnormal access patterns indicating potential adversarial behavior?, and four options: A) RDP, B) SMTP, C) HTTP, or D) DNS, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) RDP
B) SMTP
C) HTTP
D) DNS",A,"RDP, B) SMTP, C) HTTP, or D) DNS, choose the",False
maet,"For the given question: What is a common protocol used for lateral tool transfer in industrial networks?, and four options: A) FTP, B) HTTP, C) SMB, or D) Telnet, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) FTP
B) HTTP
C) SMB
D) Telnet",C,"FTP B) HTTP C) SMB D) Telnet, pick the best option as the",False
maet,"For the given question: Which attack involved the use of a VBS script for lateral tool transfer?, and four options: A) Stuxnet, B) WannaCry, C) 2016 Ukraine Electric Power Attack, or D) Bad Rabbit, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Stuxnet
B) WannaCry
C) 2016 Ukraine Electric Power Attack
D) Bad Rabbit",C,"Stuxnet, B) WannaCry, C) 2016 Ukraine Electric Power Attack, or",False
maet,"For the given question: Which malware is known for using SMB to move laterally?, and four options: A) NotPetya, B) Triton, C) Stuxnet, or D) WannaCry, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) NotPetya
B) Triton
C) Stuxnet
D) WannaCry",A,"NotPetya, B) Triton, C) Stuxnet, or",False
maet,"For the given question: What is the primary purpose of lateral tool transfer?, and four options: A) To disrupt network traffic, B) To stage adversary tools or files on multiple systems, C) To encrypt files, or D) To exfiltrate data, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) To disrupt network traffic
B) To stage adversary tools or files on multiple systems
C) To encrypt files
D) To exfiltrate data",B,"lateral tool transfer?, and four options: A) To disrupt network traffic, B) To",False
maet,"For the given question: What technique is commonly used by adversaries to avoid detection during lateral movement?, and four options: A) File encryption, B) Protocol obfuscation, C) Password hashing, or D) Direct IP connections, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) File encryption
B) Protocol obfuscation
C) Password hashing
D) Direct IP connections",B,"File encryption B) Protocol obfuscation, C) Password hashing",False
maet,"For the given question: Which specific malware used an SQL statement to create a table and insert a binary value for lateral movement?, and four options: A) NotPetya, B) Stuxnet, C) WannaCry, or D) INCONTROLLER, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) NotPetya
B) Stuxnet
C) WannaCry
D) INCONTROLLER",B,"NotPetya, B) Stuxnet, C) WannaCry,",False
maet,"For the given question: During which attack did TEMP.Veles attempt to transfer and execute the WMImplant tool?, and four options: A) Bad Rabbit, B) Triton Safety Instrumented System Attack, C) 2015 Ukraine Electric Power Attack, or D) WannaCry, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Bad Rabbit
B) Triton Safety Instrumented System Attack
C) 2015 Ukraine Electric Power Attack
D) WannaCry",B,TEMP.Veles which attack TEMP.Veles attempted,False
maet,"For the given question: What method does INCONTROLLER use to load a malware implant on Omron PLCs?, and four options: A) HTTP request, B) SMB service, C) FTP transfer, or D) Telnet session, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) HTTP request
B) SMB service
C) FTP transfer
D) Telnet session",D,True,False
maet,"For the given question: Which data component is crucial for detecting file transfers in support of lateral movement?, and four options: A) Command Execution, B) File Metadata, C) Process Creation, or D) Network Share Access, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Command Execution
B) File Metadata
C) Process Creation
D) Network Share Access",D,"X. Choose the best letter from A, B, C, D, or D. If",False
maet,"For the given question: What mitigation strategy involves using network signatures to identify specific malware traffic?, and four options: A) Endpoint detection, B) Network intrusion prevention, C) Firewalls, or D) Access control, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Endpoint detection
B) Network intrusion prevention
C) Firewalls
D) Access control",B,"A) Endpoint detection, B) Network intrusion prevention, C) Firewalls, or",False
maet,"For the given question: What is the primary objective of network sniffing?, and four options: A) Capture traffic for troubleshooting, B) Monitor network performance, C) Gain information about the target, or D) Optimize network speeds, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Capture traffic for troubleshooting
B) Monitor network performance
C) Gain information about the target
D) Optimize network speeds",C,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: Which protocol, if unencrypted, is particularly vulnerable to network sniffing for credential capture?, and four options: A) FTP, B) SSH, C) Telnet, or D) HTTPS, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) FTP
B) SSH
C) Telnet
D) HTTPS",C,"FTP, B) SSH, C) Telnet, or D) HTTPS, pick",False
maet,"For the given question: What technique can be used alongside network sniffing to capture credentials?, and four options: A) Port scanning, B) ARP poisoning, C) Packet crafting, or D) SQL injection, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Port scanning
B) ARP poisoning
C) Packet crafting
D) SQL injection",B,"Port scanning B) ARP poisoning C) Packet crafting, or D) SQL injection",False
maet,"For the given question: Which of the following is not a mitigation strategy for network sniffing?, and four options: A) Encrypt network traffic, B) Use multi-factor authentication, C) Regularly update software, or D) Disable unused ports, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Encrypt network traffic
B) Use multi-factor authentication
C) Regularly update software
D) Disable unused ports",C,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: What is the role of a malicious DP_RECV block in the context of network sniffing?, and four options: A) To filter legitimate packets, B) To replace original network frames, C) To monitor data from frequency converter drives, or D) To inject malicious packets into the network, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) To filter legitimate packets
B) To replace original network frames
C) To monitor data from frequency converter drives
D) To inject malicious packets into the network",C,"To filter legitimate packets B) To replace original network frames, C) To monitor data from frequency",False
maet,"For the given question: How does VPNFilter malware specifically aid in network sniffing?, and four options: A) It decrypts encrypted traffic, B) It scans for BasicAuth credentials, C) It redirects traffic to a malicious server, or D) It blocks non-TCP packets, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) It decrypts encrypted traffic
B) It scans for BasicAuth credentials
C) It redirects traffic to a malicious server
D) It blocks non-TCP packets",B,True,False
maet,"For the given question: Which network bus standard is mentioned in the context of network sniffing by Stuxnet?, and four options: A) Modbus, B) Profibus, C) CAN bus, or D) Ethernet, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Modbus
B) Profibus
C) CAN bus
D) Ethernet",B,"Modbus B) Profibus C) CAN bus, or D) Ethernet, pick the",False
maet,"For the given question: What type of network traffic is monitored by INCONTROLLER using Tcpdump?, and four options: A) Encrypted traffic, B) HTTP traffic, C) ICS traffic, or D) Email traffic, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Encrypted traffic
B) HTTP traffic
C) ICS traffic
D) Email traffic",C,"Encrypted traffic B) HTTP traffic C) ICS traffic, or D) Email traffic",False
maet,"For the given question: Why is segmenting networks an effective mitigation against network sniffing?, and four options: A) It isolates critical systems, B) It increases network speed, C) It uses encryption, or D) It blocks all incoming traffic, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) It isolates critical systems
B) It increases network speed
C) It uses encryption
D) It blocks all incoming traffic",A,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: Which type of control system parameter might an adversary modify to disrupt operations?, and four options: A) Operational parameter, B) Authentication parameter, C) Communication parameter, or D) Backup parameter, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Operational parameter
B) Authentication parameter
C) Communication parameter
D) Backup parameter",A,"X. Choose the best option as the answer, and return as either A, B, C",False
maet,"For the given question: Why might adversaries modify control system parameters?, and four options: A) To improve system efficiency, B) To perform maintenance, C) To cause process failures, or D) To upgrade software, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) To improve system efficiency
B) To perform maintenance
C) To cause process failures
D) To upgrade software",C,"adversaries modify control system parameters?, and four options: A) To improve system efficiency,",False
maet,"For the given question: What kind of value changes might indicate a parameter modification attack?, and four options: A) Expected values, B) Incremental improvements, C) Out-of-bounds values, or D) Scheduled updates, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Expected values
B) Incremental improvements
C) Out-of-bounds values
D) Scheduled updates",C,"Expected values, B) Incremental improvements, C) Out-of-bounds",False
maet,"For the given question: What mitigation can help ensure only authorized users modify parameters?, and four options: A) Regular updates, B) Role-based access control, C) Firewalls, or D) Encryption, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Regular updates
B) Role-based access control
C) Firewalls
D) Encryption",B,"can help ensure only authorized users modify parameters?, and four options: A) Regular updates,",False
maet,"For the given question: Which detection method can identify unauthorized parameter changes?, and four options: A) Physical inspection, B) Network monitoring, C) Device alarms, or D) System reboots, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Physical inspection
B) Network monitoring
C) Device alarms
D) System reboots",B,": Which detection method can identify unauthorized parameter changes?, and four options: A) Physical",False
maet,"For the given question: How does Stuxnet modify control system parameters?, and four options: A) By exploiting network vulnerabilities, B) Through direct physical access, C) Using DP_SEND primitive to change frequency, or D) During software updates, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) By exploiting network vulnerabilities
B) Through direct physical access
C) Using DP_SEND primitive to change frequency
D) During software updates",C,"Using DP_SEND primitive to change frequency, or D) During software updates,",False
maet,"For the given question: What is a critical step in validating program inputs for parameter security?, and four options: A) Automated backups, B) Regular maintenance, C) Comprehensive input validation, or D) User training, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Automated backups
B) Regular maintenance
C) Comprehensive input validation
D) User training",C,"inputs for parameter security?, and four options: A) Automated backups,",False
maet,"For the given question: Which vulnerability was commonly exploited by ransomware to spread from IT networks to ICS environments?, and four options: A) MS17-010 vulnerability, B) MS12-020 vulnerability, C) MS14-068 vulnerability, or D) MS13-099 vulnerability, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) MS17-010 vulnerability
B) MS12-020 vulnerability
C) MS14-068 vulnerability
D) MS13-099 vulnerability",A,"MS17-010 vulnerability B) MS12-020 vulnerability C) MS14-068 vulnerability,",False
maet,"For the given question: What is a common objective of exploiting remote services in ICS environments?, and four options: A) To gain initial access and move laterally within the ICS environment, B) To steal financial data from ICS systems, C) To disable physical safety mechanisms in industrial systems, or D) To manipulate environmental controls for sabotage, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) To gain initial access and move laterally within the ICS environment
B) To steal financial data from ICS systems
C) To disable physical safety mechanisms in industrial systems
D) To manipulate environmental controls for sabotage",A,To gain initial access and move laterally within the ICS environment B) To steal financial data from,False
maet,"For the given question: Which malware is known for executing malicious SQL commands in WinCC databases to propagate?, and four options: A) Stuxnet, B) WannaCry, C) NotPetya, or D) BadRabbit, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Stuxnet
B) WannaCry
C) NotPetya
D) BadRabbit",A,"Stuxnet, B) WannaCry, C) NotPetya,",False
maet,"For the given question: What is one method to mitigate the exploitation of remote services?, and four options: A) Network Segmentation, B) Using default passwords, C) Disabling firewall, or D) Regularly changing user roles, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Network Segmentation
B) Using default passwords
C) Disabling firewall
D) Regularly changing user roles",A,"Using default passwords, C) Disabling firewall, or D) Regularly changing user",False
maet,"For the given question: What kind of malware often migrates from enterprise IT to ICS environments?, and four options: A) Ransomware, B) Spyware, C) Adware, or D) Rootkits, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Ransomware
B) Spyware
C) Adware
D) Rootkits",A,"malware migrates from enterprise IT to ICS environments?, and four options: A) Ransom",False
maet,"For the given question: Which advanced technique did Stuxnet use to propagate within ICS environments?, and four options: A) Executing specific SQL commands in the WinCC database server, B) Exploiting unpatched remote desktop services, C) Using polymorphic malware to avoid detection, or D) Employing zero-day vulnerabilities in VPN software, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Executing specific SQL commands in the WinCC database server
B) Exploiting unpatched remote desktop services
C) Using polymorphic malware to avoid detection
D) Employing zero-day vulnerabilities in VPN software",A,"Stuxnet used advanced technique to propagate within ICS environments?, and four options: A",False
maet,"For the given question: Which vulnerability was targeted by the NotPetya malware to spread in ICS networks?, and four options: A) MS17-010 vulnerability, B) CVE-2017-11882, C) CVE-2020-0601, or D) CVE-2016-5195, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) MS17-010 vulnerability
B) CVE-2017-11882
C) CVE-2020-0601
D) CVE-2016-5195",A,"MS17-010 vulnerability B) CVE-2017-11882, C) CVE-",False
maet,"For the given question: What can make detecting software exploitation challenging in ICS environments?, and four options: A) Limited availability of tools and exploit causing process instability, B) High frequency of false positives in detection systems, C) Low network traffic volume to analyze, or D) Advanced encryption techniques used by malware, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Limited availability of tools and exploit causing process instability
B) High frequency of false positives in detection systems
C) Low network traffic volume to analyze
D) Advanced encryption techniques used by malware",A,"A) Limited availability of tools and exploit causing process instability, B) High frequency of false positive",False
maet,"For the given question: Which mitigation technique involves using sandboxing to prevent exploitation?, and four options: A) Application Isolation and Sandboxing, B) Regularly Updating Software, C) Using Intrusion Detection Systems, or D) Disabling Unnecessary Ports and Services, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Application Isolation and Sandboxing
B) Regularly Updating Software
C) Using Intrusion Detection Systems
D) Disabling Unnecessary Ports and Services",A,"Application Isolation and Sandboxing, B) Regularly Updating Software, C)",False
maet,"For the given question: Which method is effective for identifying potential vulnerable services within an ICS network?, and four options: A) Regular Vulnerability Scanning, B) Continuous System Reboots, C) Using Static IP Addresses, or D) Implementing Default Configurations, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Regular Vulnerability Scanning
B) Continuous System Reboots
C) Using Static IP Addresses
D) Implementing Default Configurations",A,"Identify vulnerable services within an ICS network?, and four options: A) Regular Vul",False
maet,"For the given question: What is a drive-by compromise?, and four options: A) An attack exploiting outdated software vulnerabilities, B) A malware infection through email attachments, C) A social engineering tactic, or D) A method of physical device compromise, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) An attack exploiting outdated software vulnerabilities
B) A malware infection through email attachments
C) A social engineering tactic
D) A method of physical device compromise",A,"a drive-by compromise?, and four options: A) An attack exploiting outdated",False
maet,"For the given question: What is another term for a targeted drive-by compromise attack?, and four options: A) Phishing attack, B) Watering hole attack, C) Brute force attack, or D) Denial of service attack, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Phishing attack
B) Watering hole attack
C) Brute force attack
D) Denial of service attack",B,"Phishing attack, B) Watering hole attack, C) Brute force attack, or",False
maet,"For the given question: What is one mitigation strategy for drive-by compromises?, and four options: A) Regular password changes, B) Restricting web-based content, C) Installing antivirus software, or D) Using multifactor authentication, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Regular password changes
B) Restricting web-based content
C) Installing antivirus software
D) Using multifactor authentication",B,"strategy?, and four options: A) Regular password changes, B) Restricting web",False
maet,"For the given question: Which sector was notably targeted by the Dragonfly campaign using this technique?, and four options: A) Healthcare, B) Energy, C) Finance, or D) Education, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Healthcare
B) Energy
C) Finance
D) Education",B,"Dragonfly campaign using this technique?, and four options: A) Healthcare, B) Energy",False
maet,"For the given question: What component can be monitored to detect drive-by compromises?, and four options: A) Hardware failures, B) Network connection creation, C) Email attachments, or D) USB drives, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Hardware failures
B) Network connection creation
C) Email attachments
D) USB drives",B,"A) Hardware failures, B) Network connection creation, C) Email attachments, or D",False
maet,"For the given question: Which attack strategy involves compromising websites frequently visited by the target group?, and four options: A) Phishing, B) SQL injection, C) Watering hole, or D) Man-in-the-middle, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Phishing
B) SQL injection
C) Watering hole
D) Man-in-the-middle",C,True,False
maet,"For the given question: Which adversary group used drive-by compromises to deliver Backdoor.Oldrea?, and four options: A) OilRig, B) Dragonfly, C) TEMP.Veles, or D) ALLANITE, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) OilRig
B) Dragonfly
C) TEMP.Veles
D) ALLANITE",B,"OilRig, B) Dragonfly, C) TEMP.Veles",False
maet,"For the given question: Which mitigation involves containing web-based malware using browser sandboxes?, and four options: A) Exploit protection, B) Application isolation and sandboxing, C) Update software, or D) Restrict web-based content, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Exploit protection
B) Application isolation and sandboxing
C) Update software
D) Restrict web-based content",B,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: What is a common indicator of a successful drive-by compromise on an endpoint system?, and four options: A) Sudden data encryption, B) Abnormal behavior of browser processes, C) Appearance of fake antivirus alerts, or D) Unauthorized user account creation, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Sudden data encryption
B) Abnormal behavior of browser processes
C) Appearance of fake antivirus alerts
D) Unauthorized user account creation",B,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: What kind of data might adversaries use to monitor the physical process state?, and four options: A) OPC tags, B) Network logs, C) User credentials, or D) Firewall configurations, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) OPC tags
B) Network logs
C) User credentials
D) Firewall configurations",A,"X. Choose the best letter from A, B, C, D, or D) Fire",False
maet,"For the given question: Which of the following is a common target asset for adversaries gathering process state information?, and four options: A) Data Historian, B) Email Server, C) Active Directory, or D) File Server, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Data Historian
B) Email Server
C) Active Directory
D) File Server",A,"Data Historian, B) Email Server, C) Active Directory, or D) File Server",False
maet,"For the given question: Which of these protocols is mentioned as being used by Industroyer to monitor process state?, and four options: A) IEC 61850, B) SMTP, C) HTTP, or D) SNMP, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) IEC 61850
B) SMTP
C) HTTP
D) SNMP",A,"IEC 61850, B) SMTP, C) HTTP, or D)",False
maet,"For the given question: What is a potential indicator of adversaries monitoring process states?, and four options: A) Unexpected read functions in network traffic, B) High CPU usage, C) Login failures, or D) Email phishing attempts, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Unexpected read functions in network traffic
B) High CPU usage
C) Login failures
D) Email phishing attempts",A,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: Which mitigation is noted as being limited or not effective against monitoring process state techniques?, and four options: A) M0816, B) Firewall rules, C) Encryption, or D) Multi-factor authentication, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) M0816
B) Firewall rules
C) Encryption
D) Multi-factor authentication",A,"X. Choose the best option as the answer, and return as either A, B, C",False
maet,"For the given question: Why is it challenging to mitigate attacks based on monitoring process state?, and four options: A) They exploit system features, B) They use zero-day exploits, C) They rely on social engineering, or D) They bypass firewalls, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) They exploit system features
B) They use zero-day exploits
C) They rely on social engineering
D) They bypass firewalls",A,"X. Choose the appropriate letter from A, B, C, D, or X as",False
maet,"For the given question: Which specific malware uses General Interrogation commands to monitor device IO state values?, and four options: A) Industroyer2, B) Stuxnet, C) Flame, or D) Duqu, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Industroyer2
B) Stuxnet
C) Flame
D) Duqu",A,True,False
maet,"For the given question: What type of logs should be monitored for access attempts to operational databases?, and four options: A) Application logs, B) Authentication logs, C) Email logs, or D) Firewall logs, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Application logs
B) Authentication logs
C) Email logs
D) Firewall logs",A,"A) Application logs, B) Authentication logs, C) Email logs,",False
maet,"For the given question: Which technique involves monitoring specific PLC block information for process state?, and four options: A) Stuxnet, B) Industroyer, C) Flame, or D) NotPetya, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Stuxnet
B) Industroyer
C) Flame
D) NotPetya",A,"Stuxnet B) Industroyer C) Flame, or D) NotPet",False
maet,"For the given question: What method does Industroyer use to read the status of operational variables?, and four options: A) stVal requests, B) ICMP requests, C) HTTP GET requests, or D) SNMP traps, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) stVal requests
B) ICMP requests
C) HTTP GET requests
D) SNMP traps",A,"SNMP traps, pick the best option as the answer, and return as either A,",False
maet,"For the given question: What is a common method adversaries use to modify controller programs?, and four options: A) Program Deletion, B) Program Appending, C) Program Obfuscation, or D) Program Recompilation, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Program Deletion
B) Program Appending
C) Program Obfuscation
D) Program Recompilation",B,"Program Deletion, B) Program Appending, C) Program Obfuscation,",False
maet,"For the given question: Which of the following programming elements are commonly targeted in controllers?, and four options: A) Program Arrays, B) Program Objects, C) Program Units, or D) Program Blocks, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.
A) Program Arrays
B) Program Objects
C) Program Units
D) Program Blocks",C,"Program Arrays, B) Program Objects, C) Program Units, or D",False
